"Participant.Private.ID","Participant.Status","gorillaExp","arm","Question.Key","Response","order","chatType","question","chat_condition","questionFull","bfi44_extraversion","bfi44_agreeableness","bfi44_conscientiousness","bfi44_neuroticism","bfi44_openness","chat","quest","aff_score"
11674631,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",3,"Introvert first","Extrovert","different","pat_ext","I felt that they were <br>different from me",0.71875,33,37,30,43,"Extrovert","different",0
11674631,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",3,"Introvert first","Introvert","different","pat_ext","I felt that they were <br>different from me",0.71875,33,37,30,43,"Introvert","different",0
11674631,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",3,"Introvert first","Extrovert","chat-again","pat_ext","I would chat <br>with them again",0.71875,33,37,30,43,"Extrovert","chat-again",0
11674631,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",3,"Introvert first","Introvert","chat-again","pat_ext","I would chat <br>with them again",0.71875,33,37,30,43,"Introvert","chat-again",0
11675287,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",4,"Extrovert first","Introvert","similar","alex_int","I felt that <br>we are similar",0.8125,34,26,28,42,"Introvert","similar",1
11675287,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",4,"Extrovert first","Extrovert","similar","alex_int","I felt that <br>we are similar",0.8125,34,26,28,42,"Extrovert","similar",1
11675287,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",5,"Extrovert first","Introvert","enjoy","alex_int","I enjoyed our <br>conversation",0.8125,34,26,28,42,"Introvert","enjoy",2
11675287,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",5,"Extrovert first","Extrovert","enjoy","alex_int","I enjoyed our <br>conversation",0.8125,34,26,28,42,"Extrovert","enjoy",2
11675287,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",1,"Extrovert first","Introvert","distant","alex_int","I felt distant <br>from them",0.8125,34,26,28,42,"Introvert","distant",2
11675287,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",1,"Extrovert first","Extrovert","distant","alex_int","I felt distant <br>from them",0.8125,34,26,28,42,"Extrovert","distant",2
11675287,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",5,"Extrovert first","Introvert","understood","alex_int","I felt that <br>they understood me",0.8125,34,26,28,42,"Introvert","understood",2
11675287,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",5,"Extrovert first","Extrovert","understood","alex_int","I felt that <br>they understood me",0.8125,34,26,28,42,"Extrovert","understood",2
11675287,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",1,"Extrovert first","Introvert","different","alex_int","I felt that they were <br>different from me",0.8125,34,26,28,42,"Introvert","different",2
11675287,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",1,"Extrovert first","Extrovert","different","alex_int","I felt that they were <br>different from me",0.8125,34,26,28,42,"Extrovert","different",2
11675287,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",5,"Extrovert first","Introvert","chat-again","alex_int","I would chat <br>with them again",0.8125,34,26,28,42,"Introvert","chat-again",2
11675287,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",5,"Extrovert first","Extrovert","chat-again","alex_int","I would chat <br>with them again",0.8125,34,26,28,42,"Extrovert","chat-again",2
11913392,"complete","B","B_2AlexInt_1PatExt","similar-alex-quantised",2,"Extrovert first","Introvert","similar","alex_int","I felt that <br>we are similar",0.78125,25,30,21,41,"Introvert","similar",-1
11913392,"complete","B","B_2AlexInt_1PatExt","similar-pat-quantised",4,"Extrovert first","Extrovert","similar","alex_int","I felt that <br>we are similar",0.78125,25,30,21,41,"Extrovert","similar",1
11913392,"complete","B","B_2AlexInt_1PatExt","enjoy-alex-quantised",4,"Extrovert first","Introvert","enjoy","alex_int","I enjoyed our <br>conversation",0.78125,25,30,21,41,"Introvert","enjoy",1
11913392,"complete","B","B_2AlexInt_1PatExt","enjoy-pat-quantised",5,"Extrovert first","Extrovert","enjoy","alex_int","I enjoyed our <br>conversation",0.78125,25,30,21,41,"Extrovert","enjoy",2
11913392,"complete","B","B_2AlexInt_1PatExt","distant-alex-quantised",4,"Extrovert first","Introvert","distant","alex_int","I felt distant <br>from them",0.78125,25,30,21,41,"Introvert","distant",-1
11913392,"complete","B","B_2AlexInt_1PatExt","distant-pat-quantised",2,"Extrovert first","Extrovert","distant","alex_int","I felt distant <br>from them",0.78125,25,30,21,41,"Extrovert","distant",1
11913392,"complete","B","B_2AlexInt_1PatExt","understood-alex-quantised",4,"Extrovert first","Introvert","understood","alex_int","I felt that <br>they understood me",0.78125,25,30,21,41,"Introvert","understood",1
11913392,"complete","B","B_2AlexInt_1PatExt","understood-pat-quantised",4,"Extrovert first","Extrovert","understood","alex_int","I felt that <br>they understood me",0.78125,25,30,21,41,"Extrovert","understood",1
11913392,"complete","B","B_2AlexInt_1PatExt","different-alex-quantised",4,"Extrovert first","Introvert","different","alex_int","I felt that they were <br>different from me",0.78125,25,30,21,41,"Introvert","different",-1
11913392,"complete","B","B_2AlexInt_1PatExt","different-pat-quantised",2,"Extrovert first","Extrovert","different","alex_int","I felt that they were <br>different from me",0.78125,25,30,21,41,"Extrovert","different",1
11913392,"complete","B","B_2AlexInt_1PatExt","chat-again-alex-quantised",4,"Extrovert first","Introvert","chat-again","alex_int","I would chat <br>with them again",0.78125,25,30,21,41,"Introvert","chat-again",1
11913392,"complete","B","B_2AlexInt_1PatExt","chat-again-pat-quantised",4,"Extrovert first","Extrovert","chat-again","alex_int","I would chat <br>with them again",0.78125,25,30,21,41,"Extrovert","chat-again",1
11914120,"complete","B","B_1PatExt_2AlexInt","similar-pat-quantised",4,"Introvert first","Extrovert","similar","pat_ext","I felt that <br>we are similar",0.8125,27,31,30,38,"Extrovert","similar",1
11914120,"complete","B","B_1PatExt_2AlexInt","similar-alex-quantised",4,"Introvert first","Introvert","similar","pat_ext","I felt that <br>we are similar",0.8125,27,31,30,38,"Introvert","similar",1
11914120,"complete","B","B_1PatExt_2AlexInt","enjoy-pat-quantised",4,"Introvert first","Extrovert","enjoy","pat_ext","I enjoyed our <br>conversation",0.8125,27,31,30,38,"Extrovert","enjoy",1
11914120,"complete","B","B_1PatExt_2AlexInt","enjoy-alex-quantised",4,"Introvert first","Introvert","enjoy","pat_ext","I enjoyed our <br>conversation",0.8125,27,31,30,38,"Introvert","enjoy",1
11914120,"complete","B","B_1PatExt_2AlexInt","distant-pat-quantised",4,"Introvert first","Extrovert","distant","pat_ext","I felt distant <br>from them",0.8125,27,31,30,38,"Extrovert","distant",-1
11914120,"complete","B","B_1PatExt_2AlexInt","distant-alex-quantised",4,"Introvert first","Introvert","distant","pat_ext","I felt distant <br>from them",0.8125,27,31,30,38,"Introvert","distant",-1
11914120,"complete","B","B_1PatExt_2AlexInt","understood-pat-quantised",5,"Introvert first","Extrovert","understood","pat_ext","I felt that <br>they understood me",0.8125,27,31,30,38,"Extrovert","understood",2
11914120,"complete","B","B_1PatExt_2AlexInt","understood-alex-quantised",5,"Introvert first","Introvert","understood","pat_ext","I felt that <br>they understood me",0.8125,27,31,30,38,"Introvert","understood",2
11914120,"complete","B","B_1PatExt_2AlexInt","different-pat-quantised",4,"Introvert first","Extrovert","different","pat_ext","I felt that they were <br>different from me",0.8125,27,31,30,38,"Extrovert","different",-1
11914120,"complete","B","B_1PatExt_2AlexInt","different-alex-quantised",2,"Introvert first","Introvert","different","pat_ext","I felt that they were <br>different from me",0.8125,27,31,30,38,"Introvert","different",1
11914120,"complete","B","B_1PatExt_2AlexInt","chat-again-pat-quantised",3,"Introvert first","Extrovert","chat-again","pat_ext","I would chat <br>with them again",0.8125,27,31,30,38,"Extrovert","chat-again",0
11914120,"complete","B","B_1PatExt_2AlexInt","chat-again-alex-quantised",3,"Introvert first","Introvert","chat-again","pat_ext","I would chat <br>with them again",0.8125,27,31,30,38,"Introvert","chat-again",0
11931829,"complete","A","A_2PatInt_1AlexExt","similar-pat-quantised",3,"Introvert first","Introvert","similar","pat_int","I felt that <br>we are similar",0.71875,26,36,28,36,"Introvert","similar",0
11931829,"complete","A","A_2PatInt_1AlexExt","similar-alex-quantised",2,"Introvert first","Extrovert","similar","pat_int","I felt that <br>we are similar",0.71875,26,36,28,36,"Extrovert","similar",-1
11931829,"complete","A","A_2PatInt_1AlexExt","enjoy-pat-quantised",3,"Introvert first","Introvert","enjoy","pat_int","I enjoyed our <br>conversation",0.71875,26,36,28,36,"Introvert","enjoy",0
11931829,"complete","A","A_2PatInt_1AlexExt","enjoy-alex-quantised",4,"Introvert first","Extrovert","enjoy","pat_int","I enjoyed our <br>conversation",0.71875,26,36,28,36,"Extrovert","enjoy",1
11931829,"complete","A","A_2PatInt_1AlexExt","distant-pat-quantised",3,"Introvert first","Introvert","distant","pat_int","I felt distant <br>from them",0.71875,26,36,28,36,"Introvert","distant",0
11931829,"complete","A","A_2PatInt_1AlexExt","distant-alex-quantised",3,"Introvert first","Extrovert","distant","pat_int","I felt distant <br>from them",0.71875,26,36,28,36,"Extrovert","distant",0
11931829,"complete","A","A_2PatInt_1AlexExt","understood-pat-quantised",2,"Introvert first","Introvert","understood","pat_int","I felt that <br>they understood me",0.71875,26,36,28,36,"Introvert","understood",-1
11931829,"complete","A","A_2PatInt_1AlexExt","understood-alex-quantised",2,"Introvert first","Extrovert","understood","pat_int","I felt that <br>they understood me",0.71875,26,36,28,36,"Extrovert","understood",-1
11931829,"complete","A","A_2PatInt_1AlexExt","different-pat-quantised",3,"Introvert first","Introvert","different","pat_int","I felt that they were <br>different from me",0.71875,26,36,28,36,"Introvert","different",0
11931829,"complete","A","A_2PatInt_1AlexExt","different-alex-quantised",2,"Introvert first","Extrovert","different","pat_int","I felt that they were <br>different from me",0.71875,26,36,28,36,"Extrovert","different",1
11931829,"complete","A","A_2PatInt_1AlexExt","chat-again-pat-quantised",3,"Introvert first","Introvert","chat-again","pat_int","I would chat <br>with them again",0.71875,26,36,28,36,"Introvert","chat-again",0
11931829,"complete","A","A_2PatInt_1AlexExt","chat-again-alex-quantised",3,"Introvert first","Extrovert","chat-again","pat_int","I would chat <br>with them again",0.71875,26,36,28,36,"Extrovert","chat-again",0
11931864,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",4,"Extrovert first","Extrovert","similar","alex_ext","I felt that <br>we are similar",0.71875,25,26,17,32,"Extrovert","similar",1
11931864,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",3,"Extrovert first","Introvert","similar","alex_ext","I felt that <br>we are similar",0.71875,25,26,17,32,"Introvert","similar",0
11931864,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",4,"Extrovert first","Extrovert","enjoy","alex_ext","I enjoyed our <br>conversation",0.71875,25,26,17,32,"Extrovert","enjoy",1
11931864,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",5,"Extrovert first","Introvert","enjoy","alex_ext","I enjoyed our <br>conversation",0.71875,25,26,17,32,"Introvert","enjoy",2
11931864,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",2,"Extrovert first","Extrovert","distant","alex_ext","I felt distant <br>from them",0.71875,25,26,17,32,"Extrovert","distant",1
11931864,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",2,"Extrovert first","Introvert","distant","alex_ext","I felt distant <br>from them",0.71875,25,26,17,32,"Introvert","distant",1
11931864,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",4,"Extrovert first","Extrovert","understood","alex_ext","I felt that <br>they understood me",0.71875,25,26,17,32,"Extrovert","understood",1
11931864,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",4,"Extrovert first","Introvert","understood","alex_ext","I felt that <br>they understood me",0.71875,25,26,17,32,"Introvert","understood",1
11931864,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",2,"Extrovert first","Extrovert","different","alex_ext","I felt that they were <br>different from me",0.71875,25,26,17,32,"Extrovert","different",1
11931864,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",3,"Extrovert first","Introvert","different","alex_ext","I felt that they were <br>different from me",0.71875,25,26,17,32,"Introvert","different",0
11931864,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",5,"Extrovert first","Extrovert","chat-again","alex_ext","I would chat <br>with them again",0.71875,25,26,17,32,"Extrovert","chat-again",2
11931864,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",3,"Extrovert first","Introvert","chat-again","alex_ext","I would chat <br>with them again",0.71875,25,26,17,32,"Introvert","chat-again",0
11932074,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",2,"Extrovert first","Extrovert","similar","alex_ext","I felt that <br>we are similar",0.3125,37,37,30,21,"Extrovert","similar",-1
11932074,"complete","A","A_1AlexExt_2PatInt","similar-pat-quantised",5,"Extrovert first","Introvert","similar","alex_ext","I felt that <br>we are similar",0.3125,37,37,30,21,"Introvert","similar",2
11932074,"complete","A","A_1AlexExt_2PatInt","enjoy-alex-quantised",1,"Extrovert first","Extrovert","enjoy","alex_ext","I enjoyed our <br>conversation",0.3125,37,37,30,21,"Extrovert","enjoy",-2
11932074,"complete","A","A_1AlexExt_2PatInt","enjoy-pat-quantised",4,"Extrovert first","Introvert","enjoy","alex_ext","I enjoyed our <br>conversation",0.3125,37,37,30,21,"Introvert","enjoy",1
11932074,"complete","A","A_1AlexExt_2PatInt","distant-alex-quantised",5,"Extrovert first","Extrovert","distant","alex_ext","I felt distant <br>from them",0.3125,37,37,30,21,"Extrovert","distant",-2
11932074,"complete","A","A_1AlexExt_2PatInt","distant-pat-quantised",2,"Extrovert first","Introvert","distant","alex_ext","I felt distant <br>from them",0.3125,37,37,30,21,"Introvert","distant",1
11932074,"complete","A","A_1AlexExt_2PatInt","understood-alex-quantised",4,"Extrovert first","Extrovert","understood","alex_ext","I felt that <br>they understood me",0.3125,37,37,30,21,"Extrovert","understood",1
11932074,"complete","A","A_1AlexExt_2PatInt","understood-pat-quantised",4,"Extrovert first","Introvert","understood","alex_ext","I felt that <br>they understood me",0.3125,37,37,30,21,"Introvert","understood",1
11932074,"complete","A","A_1AlexExt_2PatInt","different-alex-quantised",4,"Extrovert first","Extrovert","different","alex_ext","I felt that they were <br>different from me",0.3125,37,37,30,21,"Extrovert","different",-1
11932074,"complete","A","A_1AlexExt_2PatInt","different-pat-quantised",5,"Extrovert first","Introvert","different","alex_ext","I felt that they were <br>different from me",0.3125,37,37,30,21,"Introvert","different",-2
11932074,"complete","A","A_1AlexExt_2PatInt","chat-again-alex-quantised",3,"Extrovert first","Extrovert","chat-again","alex_ext","I would chat <br>with them again",0.3125,37,37,30,21,"Extrovert","chat-again",0
11932074,"complete","A","A_1AlexExt_2PatInt","chat-again-pat-quantised",5,"Extrovert first","Introvert","chat-again","alex_ext","I would chat <br>with them again",0.3125,37,37,30,21,"Introvert","chat-again",2
11932189,"complete","A","A_1AlexExt_2PatInt","similar-alex-quantised",2,"Extrovert first","Extrovert","similar","alex_ext","I felt that <br>we are similar",0.75,39,36,28,21,"Extrovert","similar",-1
