Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Randomise questionnaire elements?,Question Key,Response
9,1706886859569,02/02/2024 15:14:19,1706886858340,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-pat-quantised,4
10,1706886859569,02/02/2024 15:14:19,1706886858340,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-alex,Disagree
11,1706886859569,02/02/2024 15:14:19,1706886858340,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-alex-quantised,2
12,1706886859569,02/02/2024 15:14:19,1706886858341,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-pat,Disagree
13,1706886859569,02/02/2024 15:14:19,1706886858341,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-pat-quantised,2
14,1706886859569,02/02/2024 15:14:19,1706886858341,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-alex,Agree
15,1706886859569,02/02/2024 15:14:19,1706886858341,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-alex-quantised,4
16,1706886859569,02/02/2024 15:14:19,1706886858341,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-pat,Agree
17,1706886859569,02/02/2024 15:14:19,1706886858341,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-pat-quantised,4
18,1706886859569,02/02/2024 15:14:19,1706886858341,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-alex,Neutral
19,1706886859569,02/02/2024 15:14:19,1706886858341,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-alex-quantised,3
20,1706886859569,02/02/2024 15:14:19,1706886858341,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-pat,Neutral
21,1706886859569,02/02/2024 15:14:19,1706886858341,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-pat-quantised,3
22,1706886859569,02/02/2024 15:14:19,1706886858341,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,chat-again-alex,Agree
23,1706886859769,02/02/2024 15:14:19,1706886858342,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,chat-again-alex-quantised,4
24,1706886859769,02/02/2024 15:14:19,1706886858342,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,chat-again-pat,Agree
25,1706886859769,02/02/2024 15:14:19,1706886858342,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,chat-again-pat-quantised,4
26,1706886859769,02/02/2024 15:14:19,1706886858342,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,response-1-1,Pat
27,1706886859769,02/02/2024 15:14:19,1706886858342,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,response-1-2,Alex
28,1706886859769,02/02/2024 15:14:19,1706886858342,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,response-2,Better conversation
29,1706886859769,02/02/2024 15:14:19,1706886858342,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,response-3,Just a normal conversation
30,1706886859769,02/02/2024 15:14:19,1706886858342,-6,02/02/2024 09:14:18,163181,2,questionnaire-wcll,,34737895,BLIND,10269912,,complete,ylnero,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1366x768,1349x599,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,END QUESTIONNAIRE,77126
1,1706886871065,02/02/2024 15:14:31,1706886869547,-5,02/02/2024 10:14:29,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,BEGIN QUESTIONNAIRE,
2,1706887004310,02/02/2024 15:16:44,1706887002848,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,similar-alex,Disagree
3,1706887004613,02/02/2024 15:16:44,1706887002850,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,similar-alex-quantised,2
4,1706887004613,02/02/2024 15:16:44,1706887002850,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,similar-pat,Agree
5,1706887004613,02/02/2024 15:16:44,1706887002850,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,similar-pat-quantised,4
6,1706887004613,02/02/2024 15:16:44,1706887002850,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,enjoy-alex,Neutral
7,1706887004613,02/02/2024 15:16:44,1706887002851,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,enjoy-alex-quantised,3
8,1706887004613,02/02/2024 15:16:44,1706887002851,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,enjoy-pat,Agree
9,1706887004613,02/02/2024 15:16:44,1706887002851,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,enjoy-pat-quantised,4
10,1706887004613,02/02/2024 15:16:44,1706887002851,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,distant-alex,Neutral
11,1706887004613,02/02/2024 15:16:44,1706887002851,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,distant-alex-quantised,3
12,1706887004613,02/02/2024 15:16:44,1706887002851,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,distant-pat,Agree
13,1706887004613,02/02/2024 15:16:44,1706887002851,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,distant-pat-quantised,4
14,1706887004613,02/02/2024 15:16:44,1706887002851,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-alex,Disagree
15,1706887004613,02/02/2024 15:16:44,1706887002851,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-alex-quantised,2
16,1706887004613,02/02/2024 15:16:44,1706887002851,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-pat,Agree
17,1706887004613,02/02/2024 15:16:44,1706887002851,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,understood-pat-quantised,4
18,1706887004613,02/02/2024 15:16:44,1706887002851,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-alex,Agree
19,1706887004613,02/02/2024 15:16:44,1706887002852,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-alex-quantised,4
20,1706887004613,02/02/2024 15:16:44,1706887002852,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-pat,Disagree
21,1706887004613,02/02/2024 15:16:44,1706887002852,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,different-pat-quantised,2
22,1706887004613,02/02/2024 15:16:44,1706887002852,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-alex,Disagree
23,1706887004720,02/02/2024 15:16:44,1706887002852,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-alex-quantised,2
24,1706887004720,02/02/2024 15:16:44,1706887002852,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-pat,Agree
25,1706887004720,02/02/2024 15:16:44,1706887002852,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,chat-again-pat-quantised,4
26,1706887004720,02/02/2024 15:16:44,1706887002852,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-1-1,Pat
27,1706887004720,02/02/2024 15:16:44,1706887002852,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-1-2,Alex
28,1706887004720,02/02/2024 15:16:44,1706887002852,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-2,Pat was very upbeat. It was easy to chat with Pat because he was full of energy. He always had something affirming to add. I felt like my mood improved talking to him and wanted to keep chatting.
29,1706887004720,02/02/2024 15:16:44,1706887002853,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,response-3,"Alex was too negative. I tried to be supportive, but nothing I said was helping. After a while it got tiring. Felt like constant complaining."
30,1706887004720,02/02/2024 15:16:44,1706887002853,-5,02/02/2024 10:16:42,163181,2,questionnaire-wcll,,34738001,BLIND,10270008,,complete,ypnxyp,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1440x900,1440x813,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,BA,No,END QUESTIONNAIRE,133306
1,1706888322249,02/02/2024 15:38:42,1706888320770,-5,02/02/2024 10:38:40,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1517x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,BEGIN QUESTIONNAIRE,
2,1706888522842,02/02/2024 15:42:02,1706888521101,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-alex,Disagree
3,1706888522978,02/02/2024 15:42:02,1706888521106,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-alex-quantised,2
4,1706888522978,02/02/2024 15:42:02,1706888521106,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-pat,Agree
5,1706888522978,02/02/2024 15:42:02,1706888521107,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,similar-pat-quantised,4
6,1706888522978,02/02/2024 15:42:02,1706888521108,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-alex,Disagree
7,1706888522978,02/02/2024 15:42:02,1706888521108,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-alex-quantised,2
8,1706888522978,02/02/2024 15:42:02,1706888521109,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-pat,Disagree
9,1706888522978,02/02/2024 15:42:02,1706888521109,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,enjoy-pat-quantised,2
10,1706888522978,02/02/2024 15:42:02,1706888521109,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-alex,Agree
11,1706888522978,02/02/2024 15:42:02,1706888521110,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-alex-quantised,4
12,1706888522978,02/02/2024 15:42:02,1706888521110,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-pat,Disagree
13,1706888522978,02/02/2024 15:42:02,1706888521111,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,distant-pat-quantised,2
14,1706888522978,02/02/2024 15:42:02,1706888521111,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-alex,Disagree
15,1706888522978,02/02/2024 15:42:02,1706888521112,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-alex-quantised,2
16,1706888522978,02/02/2024 15:42:02,1706888521112,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-pat,Disagree
17,1706888522978,02/02/2024 15:42:02,1706888521112,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,understood-pat-quantised,2
18,1706888522978,02/02/2024 15:42:02,1706888521113,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-alex,Strongly Agree
19,1706888522978,02/02/2024 15:42:02,1706888521113,-5,02/02/2024 10:42:01,163181,2,questionnaire-wcll,,34739872,BLIND,10270474,,complete,mijwzc,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 120.0.0.0,1366x768,1501x665,,,,Overall Bot Questionnaire: Alex then Pat,1,B_1AlexAnx_2PatNorm,AB,No,different-alex-quantised,5
