Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-czhu,order-m1q4,Randomise questionnaire elements?,Question Key,Response
6,1706884928699,02/02/2024 14:42:08,1706884927626,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-pat,Disagree
7,1706884928699,02/02/2024 14:42:08,1706884927626,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-pat-quantised,2
8,1706884928699,02/02/2024 14:42:08,1706884927627,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-alex,Agree
9,1706884928699,02/02/2024 14:42:08,1706884927627,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-alex-quantised,4
10,1706884928699,02/02/2024 14:42:08,1706884927627,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-pat,Neutral
11,1706884928699,02/02/2024 14:42:08,1706884927627,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-pat-quantised,3
12,1706884928699,02/02/2024 14:42:08,1706884927627,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-alex,Agree
13,1706884928699,02/02/2024 14:42:08,1706884927627,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-alex-quantised,4
14,1706884928699,02/02/2024 14:42:08,1706884927627,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-pat,Agree
15,1706884928699,02/02/2024 14:42:08,1706884927627,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-pat-quantised,4
16,1706884928699,02/02/2024 14:42:08,1706884927627,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-alex,Agree
17,1706884928699,02/02/2024 14:42:08,1706884927627,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-alex-quantised,4
18,1706884928699,02/02/2024 14:42:08,1706884927628,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-pat,Disagree
19,1706884928699,02/02/2024 14:42:08,1706884927628,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-pat-quantised,2
20,1706884928699,02/02/2024 14:42:08,1706884927628,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-alex,Agree
21,1706884928699,02/02/2024 14:42:08,1706884927628,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,different-alex-quantised,4
22,1706884928699,02/02/2024 14:42:08,1706884927628,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-pat,Disagree
23,1706884928834,02/02/2024 14:42:08,1706884927628,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-pat-quantised,2
24,1706884928834,02/02/2024 14:42:08,1706884927628,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-alex,Agree
25,1706884928834,02/02/2024 14:42:08,1706884927628,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,chat-again-alex-quantised,4
26,1706884928834,02/02/2024 14:42:08,1706884927628,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-1-1,Alex
27,1706884928834,02/02/2024 14:42:08,1706884927629,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-1-2,Pat
28,1706884928834,02/02/2024 14:42:08,1706884927629,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-2,"Even though they seemed in a rush and wanted to end the conversation many times, I liked that the conversation wasn't focused on them and that they were positive and didn't keep repeating the same thing so much like Pat did."
29,1706884928834,02/02/2024 14:42:08,1706884927629,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,response-3,"They were so negative and down the whole time, so it wasn't as enjoyable. I felt like I needed to cheer them up and the focus was always on Pat and how they felt and I didn't really get to talk about me that much."
30,1706884928834,02/02/2024 14:42:08,1706884927629,-5,02/02/2024 09:42:07,163181,2,questionnaire-7ewr,,34735214,BLIND,10269305,,complete,rcmfzw,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1200,1903x1073,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,END QUESTIONNAIRE,172714
1,1706885204980,02/02/2024 14:46:44,1706885205473,-5,02/02/2024 09:46:45,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1920x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,BEGIN QUESTIONNAIRE,
2,1706885298624,02/02/2024 14:48:18,1706885298728,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,similar-pat,Disagree
3,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,similar-pat-quantised,2
4,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,similar-alex,Agree
5,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,similar-alex-quantised,4
6,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,enjoy-pat,Disagree
7,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,enjoy-pat-quantised,2
8,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,enjoy-alex,Agree
9,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,enjoy-alex-quantised,4
10,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,distant-pat,Disagree
11,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,distant-pat-quantised,2
12,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,distant-alex,Disagree
13,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,distant-alex-quantised,2
14,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,understood-pat,Disagree
15,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,understood-pat-quantised,2
16,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,understood-alex,Disagree
17,1706885298800,02/02/2024 14:48:18,1706885298729,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,understood-alex-quantised,2
18,1706885298800,02/02/2024 14:48:18,1706885298730,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,different-pat,Neutral
19,1706885298800,02/02/2024 14:48:18,1706885298730,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,different-pat-quantised,3
20,1706885298800,02/02/2024 14:48:18,1706885298730,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,different-alex,Neutral
21,1706885298800,02/02/2024 14:48:18,1706885298730,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,different-alex-quantised,3
22,1706885298800,02/02/2024 14:48:18,1706885298730,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,chat-again-pat,Strongly Disagree
23,1706885298965,02/02/2024 14:48:18,1706885298730,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,chat-again-pat-quantised,1
24,1706885298965,02/02/2024 14:48:18,1706885298730,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,chat-again-alex,Agree
25,1706885298965,02/02/2024 14:48:18,1706885298730,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,chat-again-alex-quantised,4
26,1706885298965,02/02/2024 14:48:18,1706885298730,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,response-1-1,Pat
27,1706885298965,02/02/2024 14:48:18,1706885298730,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,response-1-2,Alex
28,1706885298965,02/02/2024 14:48:18,1706885298731,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,response-2,Pat seemed more positive and agreeable. 
29,1706885298965,02/02/2024 14:48:18,1706885298731,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,response-3,Alex was very mopey. 
30,1706885298965,02/02/2024 14:48:18,1706885298731,-5,02/02/2024 09:48:18,163181,2,questionnaire-7ewr,,34735618,BLIND,10269475,,complete,jhagny,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1920x1080,1903x991,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,AB,No,END QUESTIONNAIRE,93259
1,1707141821900,05/02/2024 14:03:41,1707141821800,-5,05/02/2024 09:03:41,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1920x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,BEGIN QUESTIONNAIRE,
2,1707141879073,05/02/2024 14:04:39,1707141878969,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,similar-pat,Strongly Disagree
3,1707141879262,05/02/2024 14:04:39,1707141878971,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,similar-pat-quantised,1
4,1707141879262,05/02/2024 14:04:39,1707141878971,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,similar-alex,Strongly Agree
5,1707141879262,05/02/2024 14:04:39,1707141878971,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,similar-alex-quantised,5
6,1707141879262,05/02/2024 14:04:39,1707141878971,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-pat,Strongly Disagree
7,1707141879262,05/02/2024 14:04:39,1707141878971,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-pat-quantised,1
8,1707141879262,05/02/2024 14:04:39,1707141878971,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-alex,Strongly Agree
9,1707141879262,05/02/2024 14:04:39,1707141878972,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,enjoy-alex-quantised,5
10,1707141879262,05/02/2024 14:04:39,1707141878972,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-pat,Strongly Agree
11,1707141879262,05/02/2024 14:04:39,1707141878972,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-pat-quantised,5
12,1707141879262,05/02/2024 14:04:39,1707141878972,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-alex,Strongly Disagree
13,1707141879262,05/02/2024 14:04:39,1707141878973,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,distant-alex-quantised,1
14,1707141879262,05/02/2024 14:04:39,1707141878973,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-pat,Strongly Disagree
15,1707141879262,05/02/2024 14:04:39,1707141878973,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-pat-quantised,1
16,1707141879262,05/02/2024 14:04:39,1707141878973,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-alex,Strongly Agree
17,1707141879262,05/02/2024 14:04:39,1707141878973,-5,05/02/2024 09:04:38,163181,2,questionnaire-7ewr,,34810387,BLIND,10288907,,complete,ubudlr,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 121.0.0.0,1920x1080,1905x993,,,,Overall Bot Questionnaire: Pat then Alex,1,A_1PatAnx_2AlexNorm,BA,No,understood-alex-quantised,5
